,index,Unnamed: 0,Name,TypeObject,OperatingCompany,IsNetObject,TypeService,Address,District,AdmArea,Longitude_WGS84,Latitude_WGS84,Xs,Ys
477,45998,45998,Tele2,Прочие специализированные непродовольственные предприятия торговли,Tele2,да,реализация непродовольственных товаров,"город Москва, Ленинский проспект, дом 109",Обручевский район,Юго-Западный административный округ,37.511132,55.66379273075104,1902071.7159684848,6400987.164556911
478,46264,46264,Tele2,Прочие специализированные непродовольственные предприятия торговли,Tele2,да,реализация непродовольственных товаров,"город Москва, Пятницкое шоссе, дом 39",район Митино,Северо-Западный административный округ,37.35513200000001,55.85505378629737,1885544.6940367504,6418375.895129022
479,46286,46286,Билайн,Прочие специализированные непродовольственные предприятия торговли,Билайн,да,реализация непродовольственных товаров,"город Москва, Митинская улица, дом 36, корпус 1",район Митино,Северо-Западный административный округ,37.36191099999999,55.84657678381554,1886267.2091031163,6417601.677842421
480,46296,46296,Мегафон,Прочие специализированные непродовольственные предприятия торговли,Мегафон,да,реализация непродовольственных товаров,"город Москва, Тушинская улица, дом 17",район Покровское-Стрешнево,Северо-Западный административный округ,37.445190999999994,55.82691277806553,1892044.4225836268,6417205.244281736
481,46350,46350,ТЕЛЕ2 Tele2,Прочие специализированные непродовольственные предприятия торговли,Tele2,да,реализация непродовольственных товаров,"город Москва, Планерная улица, дом 7",район Северное Тушино,Северо-Западный административный округ,37.435034,55.86269778853693,1890109.4798661016,6420853.068326377
482,46352,46352,МТС,Прочие специализированные непродовольственные предприятия торговли,МТС,да,реализация непродовольственных товаров,"город Москва, Планерная улица, дом 7",район Северное Тушино,Северо-Западный административный округ,37.435034,55.86269778853693,1890109.4798661016,6420853.068326377
483,46356,46356,Билайн,Прочие специализированные непродовольственные предприятия торговли,Билайн,да,реализация непродовольственных товаров,"город Москва, Планерная улица, дом 7",район Северное Тушино,Северо-Западный административный округ,37.435034,55.86269778853693,1890109.4798661016,6420853.068326377
484,46389,46389,Билайн,Прочие специализированные непродовольственные предприятия торговли,Билайн,да,реализация непродовольственных товаров,"город Москва, Сходненская улица, дом 56",район Южное Тушино,Северо-Западный административный округ,37.44589400000001,55.85067178501421,1891211.319246847,6419781.569782012
485,46438,46438,Билайн,Прочие специализированные непродовольственные предприятия торговли,Билайн,да,реализация непродовольственных товаров,"город Москва, Фестивальная улица, дом 2А",район Левобережный,Северный административный округ,37.476135000000006,55.854006785990755,1892922.3175247519,6420768.688788381
486,46470,46470,Теле2 Tele2,Прочие специализированные непродовольственные предприятия торговли,Tele2,да,реализация непродовольственных товаров,"город Москва, Фестивальная улица, дом 2А",район Левобережный,Северный административный округ,37.476135000000006,55.854006785990755,1892922.3175247519,6420768.688788381
487,46488,46488,Tele2,Прочие специализированные непродовольственные предприятия торговли,Tele2,да,реализация непродовольственных товаров,"город Москва, Ленинградский проспект, дом 76А",район Аэропорт,Северный административный округ,37.514798,55.805756771890366,1897050.8048330103,6416370.892325928
488,46645,46645,Tele2,Прочие специализированные непродовольственные предприятия торговли,Tele2,да,реализация непродовольственных товаров,"город Москва, Ленинградский проспект, дом 62А",район Аэропорт,Северный административный округ,37.531981,55.80182677074453,1898239.458991739,6416305.115686316
489,46829,46829,Tele2,Прочие специализированные непродовольственные предприятия торговли,Tele2,да,реализация непродовольственных товаров,"город Москва, Ленинградское шоссе, дом 16А, строение 4",Войковский район,Северный административный округ,37.497057,55.82307777694528,1895333.7766904973,6417869.0743875615
490,46834,46834,Билайн,Прочие специализированные непродовольственные предприятия торговли,Билайн,да,реализация непродовольственных товаров,"город Москва, Ленинградское шоссе, дом 16А, строение 4",Войковский район,Северный административный округ,37.497057,55.82307777694528,1895333.7766904973,6417869.0743875615
491,46859,46859,Связной,Прочие специализированные непродовольственные предприятия торговли,Связной,да,реализация непродовольственных товаров,"город Москва, Фестивальная улица, дом 2Б",район Левобережный,Северный административный округ,37.47823603872458,55.855202858049296,1893005.5664431576,6420941.265918116
492,46865,46865,Евросеть,Прочие специализированные непродовольственные предприятия торговли,Евросеть,да,реализация непродовольственных товаров,"город Москва, Фестивальная улица, дом 2Б",район Левобережный,Северный административный округ,37.47823603872458,55.855202858049296,1893005.5664431576,6420941.265918116
493,46885,46885,Билайн,Прочие специализированные непродовольственные предприятия торговли,Билайн,да,реализация непродовольственных товаров,"город Москва, Дмитровское шоссе, дом 89",район Западное Дегунино,Северный административный округ,37.54574299999999,55.86369078882796,1896784.3040387812,6423260.264257467
494,46897,46897,МТС,Прочие специализированные непродовольственные предприятия торговли,МТС,да,реализация непродовольственных товаров,"город Москва, Краснопресненская набережная, дом 16, строение 1",Пресненский район,Центральный административный округ,37.543985,55.74815475513549,1900954.496296021,6410769.220514911
495,46932,46932,Tele2,Прочие специализированные непродовольственные предприятия торговли,Tele2,да,реализация непродовольственных товаров,"город Москва, город Зеленоград, Привокзальная площадь, дом 1",район Крюково,Зеленоградский административный округ,37.170120000000004,55.979231822865145,1869795.9307426487,6427970.176234802
496,46976,46976,Салон Tele2,Прочие специализированные непродовольственные предприятия торговли,Tele2,да,реализация непродовольственных товаров,"город Москва, Ореховый бульвар, владение 24, корпус 2, строение 3",район Зябликово,Южный административный округ,37.750787005631274,55.61260225832972,1918585.4444163037,6400498.240963203
497,47330,47330,Салон Связи Мегафон,Прочие специализированные непродовольственные предприятия торговли,Мегафон,да,реализация непродовольственных товаров,"город Москва, Ореховый бульвар, дом 15, строение 1",район Орехово-Борисово Северное,Южный административный округ,37.719067877890154,55.61313459998272,1916630.6146110708,6399886.433153748
498,47331,47331,Tele2,Прочие специализированные непродовольственные предприятия торговли,Tele2,да,реализация непродовольственных товаров,"город Москва, Ореховый бульвар, дом 15, строение 1",район Орехово-Борисово Северное,Южный административный округ,37.719067767342615,55.61313465525648,1916630.6058081586,6399886.436780985
499,47460,47460,Tele2,Прочие специализированные непродовольственные предприятия торговли,Tele2,да,реализация непродовольственных товаров,"город Москва, Каширское шоссе, владение 25Б",район Нагатино-Садовники,Южный административный округ,37.647909999999996,55.656324728601284,1910685.2408318017,6403044.866904592
500,47495,47495,Салон связи «Мегафон»,Прочие специализированные непродовольственные предприятия торговли,Мегафон,да,реализация непродовольственных товаров,"город Москва, Бирюлёвская улица, дом 51, корпус 1",район Бирюлёво Восточное,Южный административный округ,37.671586,55.582710707487536,1914864.2822038091,6395606.624510717
501,47615,47615,Евросеть,Прочие специализированные непродовольственные предприятия торговли,Евросеть,да,реализация непродовольственных товаров,"город Москва, улица Красного Маяка, дом 2Б",район Чертаново Центральное,Южный административный округ,37.606862000000014,55.61106271560282,1909860.9108689013,6397303.620072521
502,47627,47627,Салон связи «Билайн»,Прочие специализированные непродовольственные предприятия торговли,Билайн,да,реализация непродовольственных товаров,"город Москва, Касимовская улица, дом 22А",район Бирюлёво Восточное,Южный административный округ,37.65609799999999,55.59391071069088,1913502.5787139074,6396488.298570927
503,47733,47733,Салон связи «МТС»,Прочие специализированные непродовольственные предприятия торговли,МТС,да,реализация непродовольственных товаров,"город Москва, Варшавское шоссе, дом 160",район Чертаново Южное,Южный административный округ,37.595139,55.58297170756217,1910185.6405114047,6394028.682426255
504,47769,47769,Tele2,Прочие специализированные непродовольственные предприятия торговли,Tele2,да,реализация непродовольственных товаров,"город Москва, улица Генерала Белова, дом 20",район Орехово-Борисово Южное,Южный административный округ,37.722524,55.60819971478241,1917025.2956913156,6399427.387945911
505,47822,47822,Мегафон,Прочие специализированные непродовольственные предприятия торговли,Мегафон,да,реализация непродовольственных товаров,"город Москва, Тишинская площадь, дом 1, строение 1",Пресненский район,Центральный административный округ,37.58368800000001,55.76913376122783,1902591.011287716,6413859.906217652
506,47870,47870,Связной,Прочие специализированные непродовольственные предприятия торговли,Связной,да,реализация непродовольственных товаров,"город Москва, Верхняя Красносельская улица, дом 3А",Красносельский район,Центральный административный округ,37.66535100000002,55.78547776598203,1906944.468811421,6417331.006098853
507,47974,47974,Tele2,Прочие специализированные непродовольственные предприятия торговли,Tele2,да,реализация непродовольственных товаров,"город Москва, Пресненская набережная, дом 2",Пресненский район,Центральный административный округ,37.53947052910406,55.74904096521795,1900647.1930051062,6410770.571300412
508,48014,48014,Мегафон,Прочие специализированные непродовольственные предприятия торговли,Мегафон,да,реализация непродовольственных товаров,"город Москва, Пресненская набережная, дом 2",Пресненский район,Центральный административный округ,37.54000600000001,55.7491977554381,1900673.9545799068,6410798.646633911
509,48019,48019,Билайн,Прочие специализированные непродовольственные предприятия торговли,Билайн,да,реализация непродовольственных товаров,"город Москва, Пресненская набережная, дом 2",Пресненский район,Центральный административный округ,37.54000600000001,55.7491977554381,1900673.9545799068,6410798.646633911
510,48406,48406,Билайн,Прочие специализированные непродовольственные предприятия торговли,Билайн,да,реализация непродовольственных товаров,"город Москва, город Щербинка, Пушкинская улица, дом 3Б",поселение Щербинка,Новомосковский административный округ,37.564153999999995,55.510552000000004,1910969.5266101912,6385568.444814535
511,48472,48472,МТС,Прочие специализированные непродовольственные предприятия торговли,МТС,да,реализация непродовольственных товаров,"город Москва, поселение Московский, Киевское шоссе, 22-й километр, домовладение 6, строение 1",поселение Московский,Новомосковский административный округ,37.43602399999999,55.63176772154237,1898670.4016089016,6395968.20841421
512,48477,48477,Tele2,Прочие специализированные непродовольственные предприятия торговли,Tele2,да,реализация непродовольственных товаров,"город Москва, поселение Московский, Киевское шоссе, 22-й километр, домовладение 6, строение 1",поселение Московский,Новомосковский административный округ,37.43602399999999,55.63176772154237,1898670.4016089016,6395968.20841421
513,48533,48533,Мегафон,Прочие специализированные непродовольственные предприятия торговли,Мегафон,да,реализация непродовольственных товаров,"город Москва, город Щербинка, Симферопольское шоссе, дом 8",поселение Щербинка,Новомосковский административный округ,37.57157999999999,55.5038336850195,1911672.3697535992,6384999.507883953
514,48552,48552,Tele2,Прочие специализированные непродовольственные предприятия торговли,Tele2,да,реализация непродовольственных товаров,"город Москва, поселение Московский, Киевское шоссе, 23-й километр, домовладение 8, строение 1",поселение Московский,Новомосковский административный округ,37.424489,55.629512,1898049.3261254076,6395484.970592477
515,48589,48589,Билайн,Прочие специализированные непродовольственные предприятия торговли,Билайн,да,реализация непродовольственных товаров,"город Москва, поселение Московский, Киевское шоссе, 23-й километр, домовладение 8, строение 1",поселение Московский,Новомосковский административный округ,37.424015999999995,55.629839000000004,1898008.439683913,6395510.4134921525
516,48912,48912,Tele2,Прочие специализированные непродовольственные предприятия торговли,Tele2,да,реализация непродовольственных товаров,"город Москва, город Щербинка, Железнодорожная улица, дом 44",поселение Щербинка,Новомосковский административный округ,37.568239,55.49906368366592,1911644.081992317,6384414.912770257
517,49113,49113,МТС,Прочие специализированные непродовольственные предприятия торговли,МТС,да,реализация непродовольственных товаров,"город Москва, Большая Семёновская улица, дом 17А",район Соколиная Гора,Восточный административный округ,37.70580289229414,55.7828456827473,1909498.7786967454,6417896.523336902
518,49114,49114,Tele2,Прочие специализированные непродовольственные предприятия торговли,Tele2,да,реализация непродовольственных товаров,"город Москва, Большая Семёновская улица, дом 17А",район Соколиная Гора,Восточный административный округ,37.70580289229414,55.7828456827473,1909498.7786967454,6417896.523336902
519,49671,49671,Связной,Прочие специализированные непродовольственные предприятия торговли,Связной,да,реализация непродовольственных товаров,"город Москва, Ярцевская улица, дом 25А",район Кунцево,Западный административный округ,37.415415,55.74108175308402,1893394.7905381727,6407331.433750175
520,49674,49674,Связной,Прочие специализированные непродовольственные предприятия торговли,Связной,да,реализация непродовольственных товаров,"город Москва, город Троицк, Городская улица, дом 26",поселение Троицк,Троицкий административный округ,37.312298999999996,55.49214168170271,1896219.4979661126,6378331.254049331
521,49931,49931,МТС,Прочие специализированные непродовольственные предприятия торговли,МТС,да,реализация непродовольственных товаров,"город Москва, улица Ленинская Слобода, дом 26, строение 2",Даниловский район,Южный административный округ,37.657674,55.712390744775675,1909196.4568354741,6409293.2520062635
522,49997,49997,Связной,Прочие специализированные непродовольственные предприятия торговли,Связной,да,реализация непродовольственных товаров,"город Москва, Краснодарская улица, дом 51, корпус 2",район Люблино,Юго-Восточный административный округ,37.765489,55.67699073455375,1917078.1246839976,6407747.4209719375
523,50089,50089,Tele2,Прочие специализированные непродовольственные предприятия торговли,Tele2,да,реализация непродовольственных товаров,"город Москва, Кировоградская улица, дом 15",район Чертаново Центральное,Южный административный округ,37.605259999999994,55.609543715167504,1909819.420561232,6397106.2335286485
524,50098,50098,Теле 2 Tele2,Прочие специализированные непродовольственные предприятия торговли,Tele2,да,реализация непродовольственных товаров,"город Москва, Локомотивный проезд, дом 4",Тимирязевский район,Северный административный округ,37.576835,55.838030781315354,1899620.437135761,6421142.87014126
